ID,Nome,Localidade,Profissao
38292277,C�ntia Natal,Pousada de Saramagos,Pintor
23216173,Laura Betancour,Sobreda,Especialista em cibersegurança
10202031,Leila Thom�,Maçainhas,Técnico de análises clínicas
44529188,Joviano Vila�a,Vale de Figueira,Motorista
98580048,Edelina Maia,Bem da Fé,Gestor de marketing
16736778,B�rbara Lucas,Serreta,Comercial / vendedor
50276685,Vanderlei Lemos,Madalena,Técnico ambiental
55441262,Baltasar Macieira,Várzea,Fisioterapeuta
18393006,Ricardo Coimbra,Sanfins,Motorista
66438417,Filipa Caeiro,Porto Moniz,Gestor de e-commerce
15294404,Susete Bensa�de,Reguenga,Pintor
39781496,Antonieta Cabreira,Trancoso (S. Pedro),Escritor
28274547,Cust�dio Cruz,Carvoeira,Tradutor
98601461,Elias Curvelo,Cristelo,Veterinário
99070927,Lina Vilarinho,Nogueiró,Assistente social
49113714,Consuelo Belo,Fonte Arcada,Gestor de projetos IT
29321019,Ab�lio Bai�o,Mata de Lobos,Operador de máquinas
14943506,Ant�nio Henriques,Velas (S. Jorge),Guia turístico
36198534,Avelino Carromeu,Alcorochel,Analista de investimentos
25501382,Ciro Goes,Atenor,Polícia
49946217,Graciete Quintanilha,Carapinheira,Pescador
33431863,Virg�nia Peralta,Cernache,Psicólogo
60845728,Adalberto Saraiva,Areias de Vilar,Escritor
11992709,Linda Gago,Cabouco,Estafeta
32687173,Esmeralda Fonseca,Lagoa (Nª Sra do Rosário),Cabeleireiro
32139713,Misael Parracho,Rendo,Administrador de sistemas
83843967,Paula Malheiros,Vizela (S. Jorge),Soldador
27273359,Albina Garcez,Curalha,Dentista
23574748,Lilian Covinha,Chave,Guia turístico
